date_local,parameter,arithmetic_mean,aqi
2019-07-12,Ozone,0.035227833333333326,51.25
2019-07-13,Ozone,0.02463691666666667,33.0
2019-07-14,Ozone,0.015974250000000006,24.0
2019-07-15,Ozone,0.01717669230769231,21.76923076923077
2019-07-16,Ozone,0.02053806666666667,23.6
2019-07-17,Ozone,0.022792133333333332,27.0
2019-07-18,Ozone,0.018001466666666667,24.8
2019-07-19,Ozone,0.017180933333333332,27.4
2019-07-20,Ozone,0.02246933333333333,28.0
2019-07-21,Ozone,0.014094933333333334,19.6
2019-07-22,Ozone,0.020886,24.6
2019-07-23,Ozone,0.026290733333333337,37.4
2019-07-24,Ozone,0.028741400000000007,43.4
2019-07-25,Ozone,0.030935599999999994,47.8
2019-07-26,Ozone,0.03464186666666667,72.2
2019-07-27,Ozone,0.031662866666666664,52.6
2019-07-28,Ozone,0.029701333333333337,45.0
2019-07-29,Ozone,0.028734400000000004,43.2
2019-07-30,Ozone,0.02077106666666667,33.6
2019-07-31,Ozone,0.030165933333333332,45.0
2019-08-01,Ozone,0.0334608,44.8
2019-08-02,Ozone,0.0323716,45.4
2019-08-03,Ozone,0.026436400000000002,42.4
2019-08-04,Ozone,0.01997646666666666,36.6
2019-08-05,Ozone,0.029067599999999996,56.0
2019-08-06,Ozone,0.033048,42.25
2019-08-07,Ozone,0.028216066666666668,40.0
2019-08-08,Ozone,0.026940533333333336,46.6
2019-08-09,Ozone,0.027523533333333336,42.8
2019-08-10,Ozone,0.031485533333333336,45.2
2019-08-11,Ozone,0.02938306666666667,50.2
2019-08-12,Ozone,0.026497733333333332,44.4
2019-08-13,Ozone,0.024432866666666667,33.0
2019-08-14,Ozone,0.0284556,44.0
2019-08-15,Ozone,0.02634461538461539,45.15384615384615
2019-08-16,Ozone,0.0332544,72.6
2019-08-17,Ozone,0.032653933333333336,68.4
2019-08-18,Ozone,0.028619000000000002,44.6
2019-08-19,Ozone,0.032841,56.2
2019-08-20,Ozone,0.027961400000000004,42.2
2019-08-21,Ozone,0.030023533333333335,45.0
2019-08-22,Ozone,0.019132533333333337,33.4
2019-08-23,Ozone,0.02796426666666667,37.8
2019-08-24,Ozone,0.025800266666666665,32.4
2019-08-25,Ozone,0.019332866666666667,22.2
2019-08-26,Ozone,0.020007200000000003,21.6
2019-08-27,Ozone,0.01955046666666667,29.2
2019-08-28,Ozone,0.022355733333333336,37.6
2019-08-29,Ozone,0.026238733333333333,46.0
2019-08-30,Ozone,0.02766906666666667,50.0
2019-08-31,Ozone,0.032450799999999995,55.2
2019-09-01,Ozone,0.023224266666666663,38.2
2019-09-02,Ozone,0.02772773333333334,41.8
2019-09-03,Ozone,0.02679486666666666,47.6
2019-09-04,Ozone,0.03746586666666667,49.8
2019-09-05,Ozone,0.033637733333333336,44.0
2019-09-06,Ozone,0.03648526666666666,49.4
2019-09-07,Ozone,0.028833333333333332,40.4
2019-09-08,Ozone,0.02905686666666667,43.0
2019-09-09,Ozone,0.030541133333333335,51.6
2019-09-10,Ozone,0.0347682,62.2
2019-09-11,Ozone,0.03379186666666667,61.2
2019-09-12,Ozone,0.0283348,48.6
2019-09-13,Ozone,0.032473800000000004,52.2
2019-09-14,Ozone,0.035637266666666674,52.0
2019-09-15,Ozone,0.03298513333333333,53.4
2019-09-16,Ozone,0.03347813333333333,55.4
2019-09-17,Ozone,0.037743933333333334,60.6
2019-09-18,Ozone,0.04195226666666667,75.8
2019-09-19,Ozone,0.046292,49.0
2019-09-20,Ozone,0.0421588,51.6
2019-09-21,Ozone,0.03894220000000001,51.4
2019-09-22,Ozone,0.030824000000000004,37.8
2019-09-23,Ozone,0.027147333333333325,32.6
2019-09-24,Ozone,0.02750953333333333,42.4
2019-09-25,Ozone,0.026087333333333337,41.6
2019-09-26,Ozone,0.015253400000000004,26.2
2019-09-27,Ozone,0.02857446666666667,42.4
2019-09-28,Ozone,0.031152600000000006,44.4
2019-09-29,Ozone,0.032805600000000004,53.4
2019-09-30,Ozone,0.030011133333333335,51.6
2019-10-01,Ozone,0.025665800000000006,42.8
2019-10-02,Ozone,0.029339333333333332,45.25
2019-10-03,Ozone,0.036415750000000004,51.25
2019-10-04,Ozone,0.03452716666666667,42.0
2019-10-05,Ozone,0.04397544444444444,61.0
2019-10-06,Ozone,0.021874777777777774,27.88888888888889
2019-10-07,Ozone,0.0255878,28.6
2019-10-08,Ozone,0.02382291666666667,32.0
2019-10-09,Ozone,0.02640175,41.0
